scenario_id,split,diagnostic_regime,feature_source_concentration_mg_L,feature_source_start_s,feature_source_duration_s,target_effective_velocity_m_s,target_effective_dispersion_m2_s,target_decay_rate_s_1,target_decay_active,target_log10_effective_velocity,target_log10_effective_dispersion,target_log10_decay_rate_active,feature_s01_detection_fraction,feature_s01_peak_ratio,feature_s01_peak_time_since_source_s,feature_s01_first_detection_since_source_s,feature_s01_last_detection_since_source_s,feature_s01_normalized_area,feature_s01_centroid_since_source_s,feature_s01_temporal_spread_s,feature_s01_t10_since_source_s,feature_s01_t50_since_source_s,feature_s01_t90_since_source_s,feature_s02_detection_fraction,feature_s02_peak_ratio,feature_s02_peak_time_since_source_s,feature_s02_first_detection_since_source_s,feature_s02_last_detection_since_source_s,feature_s02_normalized_area,feature_s02_centroid_since_source_s,feature_s02_temporal_spread_s,feature_s02_t10_since_source_s,feature_s02_t50_since_source_s,feature_s02_t90_since_source_s,feature_s03_detection_fraction,feature_s03_peak_ratio,feature_s03_peak_time_since_source_s,feature_s03_first_detection_since_source_s,feature_s03_last_detection_since_source_s,feature_s03_normalized_area,feature_s03_centroid_since_source_s,feature_s03_temporal_spread_s,feature_s03_t10_since_source_s,feature_s03_t50_since_source_s,feature_s03_t90_since_source_s,feature_s04_detection_fraction,feature_s04_peak_ratio,feature_s04_peak_time_since_source_s,feature_s04_first_detection_since_source_s,feature_s04_last_detection_since_source_s,feature_s04_normalized_area,feature_s04_centroid_since_source_s,feature_s04_temporal_spread_s,feature_s04_t10_since_source_s,feature_s04_t50_since_source_s,feature_s04_t90_since_source_s,feature_s05_detection_fraction,feature_s05_peak_ratio,feature_s05_peak_time_since_source_s,feature_s05_first_detection_since_source_s,feature_s05_last_detection_since_source_s,feature_s05_normalized_area,feature_s05_centroid_since_source_s,feature_s05_temporal_spread_s,feature_s05_t10_since_source_s,feature_s05_t50_since_source_s,feature_s05_t90_since_source_s,feature_s06_detection_fraction,feature_s06_peak_ratio,feature_s06_peak_time_since_source_s,feature_s06_first_detection_since_source_s,feature_s06_last_detection_since_source_s,feature_s06_normalized_area,feature_s06_centroid_since_source_s,feature_s06_temporal_spread_s,feature_s06_t10_since_source_s,feature_s06_t50_since_source_s,feature_s06_t90_since_source_s
ADR1D-0055,train,conservative,1.97834987708,2887.19953236,3428.62230443,0.250355643439,15.1848731657,0,0,-0.601442614424,1.18141116875,,0.0816326530612,0.982871923085,2512.80046764,712.80046764,6112.80046764,1.00390831834,1849.29938163,1079.65112129,-247.873915546,1802.99447032,3870.00316467,0.0816326530612,0.960555949762,2512.80046764,712.80046764,6112.80046764,0.976024220215,2616.01951421,1311.73327103,538.112490373,2608.14569797,4854.79567114,0.102040816327,0.84621470176,2512.80046764,712.80046764,7912.80046764,0.974221550375,3417.57869102,1273.25168956,1230.76159489,3399.56133765,5612.84796887,0.0816326530612,0.870392189667,4312.80046764,2512.80046764,7912.80046764,0.975250426154,4133.58159279,1393.10996922,1808.95823846,4029.60957982,6368.60355,0.102040816327,0.859375959782,4312.80046764,2512.80046764,9712.80046764,1.03328134568,4884.83356388,1582.41603326,2600.25650215,4849.22132515,7418.48811079,0.122448979592,0.793249350346,6112.80046764,2512.80046764,11512.8004676,1.00280523586,5699.35999089,1674.83352524,3137.30665593,5600.89564126,8167.04906832
ADR1D-0056,train,conservative,1.23989637061,2025.85358605,7448.95313487,0.340468310197,11.9539000118,0,0,-0.467923304741,1.07750961886,,0.0816326530612,1.01064638543,3374.14641395,1574.14641395,6974.14641395,0.952297015877,4234.23878332,2009.83733312,1187.13536316,4214.19084802,7297.75649995,0.102040816327,1.00529283696,5174.14641395,1574.14641395,8774.14641395,0.977316453391,4374.14220328,2085.68856688,1255.24155237,4364.50478642,7550.92429317,0.102040816327,1.0163899431,6974.14641395,1574.14641395,8774.14641395,0.995222419955,4722.16013977,2234.67134641,1547.18449594,4705.12678871,8079.54709347,0.122448979592,1.03865717298,6974.14641395,1574.14641395,10574.146414,1.03020379014,5495.68818775,2310.90030321,2073.92222439,5520.19977456,8745.71939805,0.122448979592,1.04078671704,5174.14641395,1574.14641395,10574.146414,1.00891274106,6164.80936836,2209.94151314,2876.42231159,6178.47955881,9468.50765401,0.142857142857,1.00028551125,6974.14641395,1574.14641395,12374.146414,0.989964012333,6648.99717506,2270.65566631,3430.57218304,6635.2195023,10010.6066848
ADR1D-0057,validation,conservative,1.87040107715,2456.88422185,2587.71301995,0.179219782028,2.25981484678,0,0,-0.746614055213,0.354072857592,,0.0408163265306,0.943128332902,1143.11577815,1143.11577815,2943.11577815,1.20587087756,1963.85381846,896.502951331,4.83861297208,1963.85381846,3953.58249448,0.0612244897959,0.987721073255,2943.11577815,1143.11577815,4743.11577815,0.950081100475,2610.3115216,886.694116328,902.439888028,2594.27239926,4382.65743574,0.0612244897959,0.862506986196,2943.11577815,2943.11577815,6543.11577815,0.970901773195,3639.98401014,895.371691621,1725.70008177,3634.34554024,5624.822804,0.0612244897959,1.00384182053,4743.11577815,2943.11577815,6543.11577815,1.03884045835,4603.52977487,1021.1349315,2919.19407754,4583.56229702,6374.12522218,0.0816326530612,0.691537161795,6543.11577815,2943.11577815,8343.11577815,0.974914978259,5786.16453105,1071.00918159,3694.84671162,5757.38220971,7833.83885367,0.0816326530612,0.821788373862,6543.11577815,4743.11577815,10143.1157782,0.96948555126,6866.73660982,1176.88752337,4936.11791301,6884.93285431,8991.4840408
ADR1D-0058,train,conservative,1.81453614283,2806.46985681,5330.82255528,0.26713978246,8.08619459473,0,0,-0.573261432022,0.907744188445,,0.0816326530612,1.00843219476,2593.53014319,793.53014319,6193.53014319,0.984890308817,2747.04230007,1519.97076275,211.791362086,2760.38533175,5300.57548987,0.0816326530612,1.02804011227,2593.53014319,793.53014319,6193.53014319,1.01422783083,3511.90211447,1693.4660399,956.221050564,3510.54136365,6059.49169154,0.102040816327,1.04980119625,4393.53014319,793.53014319,7993.53014319,1.02466040543,4315.46360745,1565.25832561,1729.64406423,4291.98638338,6910.2972442,0.102040816327,0.973798343291,6193.53014319,2593.53014319,9793.53014319,0.990623739043,4841.21128351,1690.3889173,2197.02749181,4832.66560377,7507.25312019,0.102040816327,1.03565909313,6193.53014319,2593.53014319,9793.53014319,1.01191123226,5628.33598348,1771.98552908,2929.27485079,5611.28252299,8312.84161016,0.122448979592,0.946488952566,6193.53014319,2593.53014319,11593.5301432,0.960215208922,6466.447106,1782.94793879,3683.11108184,6470.26668086,9227.0783485
ADR1D-0059,train,conservative,2.97697136083,2347.73989656,5245.28906868,0.0667474685748,1.40398276103,0,0,-1.17556520045,0.14736177529,,0.122448979592,0.942441267845,4852.26010344,1252.26010344,10252.2601034,0.967050580606,3981.03226681,1851.20578214,1324.59610756,3939.76595288,6619.06519714,0.163265306122,0.911377183677,6652.26010344,1252.26010344,13852.2601034,0.995657345514,6353.64320853,2143.05724142,3346.03789164,6242.5538746,9544.89003585,0.183673469388,0.846846259467,8452.26010344,3052.26010344,17452.2601034,0.998988083009,8618.34976617,2452.87396281,5246.50546124,8510.40143564,11975.9941893,0.204081632653,0.726119346307,10252.2601034,4852.26010344,21052.2601034,0.991622395718,11597.2487061,2781.46462881,7862.03579301,11423.9363643,15468.7876986,0.224489795918,0.6446841422,13852.2601034,6652.26010344,24652.2601034,0.989868495699,14623.146702,3110.34457411,10538.175896,14471.8581705,18935.4029894,0.224489795918,0.592772227993,17452.2601034,10252.2601034,28252.2601034,0.967329082151,17599.1467209,3357.73850283,13161.7460872,17396.7682746,22269.0638312
ADR1D-0060,train,conservative,4.02703118271,3013.54668631,4192.78962312,0.206264340249,2.8625871692,0,0,-0.685575847993,0.456758720335,,0.0612244897959,1.08165039672,4186.45331369,586.45331369,4186.45331369,1.21606000921,2604.32229948,1426.46612967,166.719859493,2681.19714675,5043.69328639,0.0816326530612,1.01668825263,4186.45331369,586.45331369,5986.45331369,0.910763185967,3383.56162133,1060.07620917,1306.30379323,3357.22780112,5438.7064725,0.0816326530612,0.964086162031,4186.45331369,2386.45331369,7786.45331369,1.03245094701,4027.15369327,1392.19861747,1630.04047341,3967.29684686,6386.34990722,0.0816326530612,1.00341605358,4186.45331369,2386.45331369,7786.45331369,0.993371715617,4989.10944565,1325.28406549,2767.43044708,5005.11762548,7251.38363357,0.102040816327,1.01462991152,5986.45331369,2386.45331369,9586.45331369,1.01340179407,5945.53408297,1410.60347333,3566.56949441,5904.90849212,8330.22090979,0.102040816327,0.957184817947,7786.45331369,4186.45331369,11386.4533137,0.986367191709,6945.09291094,1446.21756784,4595.98678258,6939.4934534,9253.59169622
ADR1D-0061,train,conservative,0.294901398704,1525.54650662,4724.33261734,0.164277749,2.7366663424,0,0,-0.784421256656,0.43722185094,,0.0816326530612,1.03298119867,3874.45349338,274.45349338,5674.45349338,0.863971203926,3028.1222789,1219.0878745,849.601665579,3019.73921018,5184.26707475,0.0612244897959,0.980054442309,3874.45349338,2074.45349338,5674.45349338,1.02686568539,3886.00334676,1435.8555903,1417.40866025,3891.31392825,6354.31757739,0.0816326530612,0.996917149346,5674.45349338,2074.45349338,7474.45349338,0.997175717823,4693.42360505,1537.65919616,2298.88002137,4704.35998649,7122.48312321,0.0816326530612,0.972655849635,5674.45349338,3874.45349338,9274.45349338,0.993196563692,6050.81990272,1569.59375171,3584.34395244,6058.84206461,8621.42631757,0.102040816327,0.978476984793,7474.45349338,3874.45349338,11074.4534934,1.00702824173,7259.27089843,1680.95144405,4594.24023837,7222.42307056,9933.2222661,0.102040816327,0.917147454684,9274.45349338,5674.45349338,12874.4534934,1.00296026947,8473.96852702,1770.24017796,5852.69993008,8447.65434003,11034.8512727
ADR1D-0062,test,conservative,0.681983004892,1325.47687638,8590.83940989,0.125944258358,13.6680601584,0,0,-0.89982162666,1.13570688163,,0.163265306122,1.0162688301,4074.52312362,474.52312362,13074.5231236,1.02177489813,4765.95359877,2742.32334205,891.465954007,4743.51630392,8643.01305783,0.183673469388,0.961067185306,5874.52312362,474.52312362,14874.5231236,0.981912564531,6271.41630198,2906.3531129,2366.50174288,6180.28709829,10364.2886001,0.204081632653,0.934657741421,7674.52312362,2274.52312362,18474.5231236,0.986774255945,7462.3192602,3283.7288156,3019.2376058,7350.5121331,11876.9339301,0.224489795918,0.91189778227,9474.52312362,2274.52312362,20274.5231236,0.9824861759,8914.46459546,3571.71334966,4304.51480887,8695.22377043,13822.8523831,0.265306122449,0.88285349576,11274.5231236,2274.52312362,23874.5231236,1.00497893783,10556.4991006,3939.68546267,5490.64413898,10292.2496362,15972.430671,0.265306122449,0.834582753566,11274.5231236,4074.52312362,25674.5231236,0.989411656359,12173.9185417,4231.84061906,6723.55504972,11875.093958,17966.9797402
ADR1D-0063,test,conservative,0.227271532382,2747.37888189,3193.31086649,0.302057713714,1.32670069026,0,0,-0.51991006912,0.122772955095,,0.0408163265306,1.01578983648,2652.62111811,852.62111811,2652.62111811,1.13545282939,1760.3132642,899.967127671,-221.172116859,1760.3132642,3738.72268593,0.0408163265306,0.977200141629,2652.62111811,852.62111811,2652.62111811,0.869485983495,1992.93588192,867.322785527,34.9077670346,1992.93588192,3884.3569681,0.0408163265306,1.00474748783,2652.62111811,2652.62111811,4452.62111811,0.912398179753,3335.30431477,873.368998181,1432.58196544,3335.30431477,5303.4253518,0.0408163265306,1.02960968313,2652.62111811,2652.62111811,4452.62111811,1.1419622532,3537.82422527,899.87835398,1560.97507632,3537.82422527,5520.58573012,0.0612244897959,1.02562505031,4452.62111811,2652.62111811,6252.62111811,0.928050214346,3952.23590268,985.5347092,1951.77622927,3926.15891019,5849.86829585,0.0408163265306,1.00832987039,4452.62111811,4452.62111811,6252.62111811,1.01115669223,5240.83670752,893.030932023,3293.0737612,5240.83670752,7230.51101435
ADR1D-0064,test,conservative,2.0849009732,627.032185792,9491.87875028,0.110251225825,8.79755295898,0,0,-0.957616573143,0.944361889855,,0.183673469388,1.00444326819,8372.96781421,1172.96781421,15572.9678142,0.973590777037,5550.53427641,2928.76877728,1461.08319947,5530.00521886,9629.76578807,0.224489795918,1.02115465483,6572.96781421,1172.96781421,19172.9678142,1.0204480538,6972.2672588,3237.83201882,2511.73761664,6943.23400003,11318.6988627,0.244897959184,0.96985068058,8372.96781421,1172.96781421,20972.9678142,1.00884944036,8387.85419038,3505.80500225,3664.49970161,8277.62671103,13147.9037646,0.265306122449,0.935647447315,10172.9678142,2972.96781421,24572.9678142,0.993939946907,10143.5688275,3852.47394455,5118.95924022,9949.42557221,15297.7507774,0.30612244898,0.91644584988,11972.9678142,2972.96781421,28172.9678142,0.983005039822,11939.5263428,4192.76562656,6608.75571457,11675.1657231,17489.080243,0.326530612245,0.886051931807,13772.9678142,4772.96781421,31772.9678142,0.992934268387,13843.7298588,4472.56946493,8169.4587359,13539.7019791,19837.3662393
ADR1D-0065,train,conservative,0.776607015717,3192.72636801,10712.2414031,0.171981094845,14.1795822718,0,0,-0.764519290626,1.15166343679,,0.163265306122,1.06276674673,7607.27363199,407.27363199,13007.273632,0.99631567467,5701.03024843,3184.51869447,1135.72952225,5768.24420332,10169.1072284,0.183673469388,1.03275694888,7607.27363199,407.27363199,14807.273632,0.996369437697,6856.98111054,3241.35233881,2398.47405724,6814.54521938,11357.8101939,0.183673469388,1.02657774703,9407.27363199,2207.27363199,16607.273632,1.00968187625,7697.51609133,3349.21640984,2984.42926556,7693.34810301,12331.858351,0.204081632653,1.05440396302,11207.273632,2207.27363199,18407.273632,1.00071356295,8842.39868927,3574.69992755,3946.10428097,8883.10325948,13701.6623875,0.224489795918,1.0088614895,11207.273632,2207.27363199,20207.273632,0.990022385856,9943.69835546,3654.66601573,4890.63182641,9932.89678819,14786.9415338,0.244897959184,0.960529401232,13007.273632,2207.27363199,22007.273632,0.986597366663,11158.9716638,3836.3655959,5969.03938838,11126.814425,16309.067413
ADR1D-0066,validation,conservative,0.484330208053,93.9690147133,8106.27532596,0.167345460478,2.39202798178,0,0,-0.776386064102,0.378766255693,,0.102040816327,1.06731043423,3506.03098529,1706.03098529,8906.03098529,0.93833066598,4615.48041764,2168.72696895,1468.96914749,4564.34595094,7933.45561826,0.122448979592,1.04040581004,5306.03098529,1706.03098529,10706.0309853,1.04069183544,5548.15849484,2471.19203706,1954.15360524,5583.84309474,9064.33573529,0.122448979592,1.00260463963,8906.03098529,1706.03098529,10706.0309853,0.95013182865,6465.8661667,2383.18020032,2953.59193228,6479.8373247,9975.1560496,0.122448979592,1.01399639568,8906.03098529,3506.03098529,12506.0309853,0.985711087768,7649.44788401,2476.43390602,4020.74418103,7679.7710774,11232.6099733,0.142857142857,1.01710206611,10706.0309853,3506.03098529,14306.0309853,1.00575286668,8867.51711967,2522.43092908,5341.39125554,8867.71956059,12410.8706721,0.142857142857,0.999114702972,10706.0309853,5306.03098529,16106.0309853,1.00123813464,10003.4019223,2543.70560243,6305.86182083,9991.4375212,13686.9039999
ADR1D-0067,train,conservative,1.03314031216,3312.84025325,4228.76153237,0.0863921535499,3.46529499526,0,0,-1.06352569994,0.539740211346,,0.102040816327,1.01360725191,3887.15974675,287.15974675,7487.15974675,0.970387440015,3322.01820281,1417.96340671,984.089057368,3243.37311401,5517.72631262,0.122448979592,0.804505852079,5687.15974675,2087.15974675,11087.1597467,1.0073464854,4955.70590719,1944.68184972,2248.94825153,4851.55052163,7755.94606322,0.163265306122,0.750015678002,5687.15974675,2087.15974675,14687.1597467,0.985898723961,6734.36666303,2337.96427445,3702.37496022,6537.85122781,10168.5633746,0.183673469388,0.66115421316,7487.15974675,3887.15974675,18287.1597467,0.988551984128,8974.14116281,2725.84835225,5577.36676992,8687.45066402,12789.242652,0.204081632653,0.549079245033,11087.1597467,5687.15974675,21887.1597467,0.978292864237,11391.0153324,3083.05664238,7544.70673627,11078.3961679,15785.7863687,0.204081632653,0.48722003267,12887.1597467,7487.15974675,23687.1597467,0.981663209285,13644.4054956,3366.83977552,9405.62146819,13332.0573148,18362.2104182
ADR1D-0068,train,conservative,0.494948477267,744.108056026,7649.95982562,0.246586105897,10.4662095046,0,0,-0.608031397741,1.01978942387,,0.102040816327,1.02533759823,6455.89194397,1055.89194397,8255.89194397,0.973419920026,4017.20714576,2173.41044303,837.513349074,4002.58375202,7315.79010572,0.122448979592,1.02280450224,2855.89194397,1055.89194397,10055.891944,1.01947149312,4779.13412029,2414.99274755,1316.82134715,4752.24349691,8209.84884882,0.122448979592,1.05959346981,4655.89194397,1055.89194397,10055.891944,1.01604428947,5460.3213882,2301.59483054,2034.06213336,5467.96027756,8859.72523817,0.142857142857,1.02662808742,8255.89194397,1055.89194397,11855.891944,0.976881633955,6240.61900789,2344.45626192,2917.72227234,6252.9691572,9633.36125672,0.122448979592,1.03658774088,6455.89194397,2855.89194397,11855.891944,1.01917442331,6995.0980112,2412.79248772,3461.94467835,6991.3436137,10507.5388163,0.142857142857,0.977031574337,10055.891944,2855.89194397,13655.891944,0.98385724334,7927.38736483,2507.78242668,4305.88998911,7965.83350781,11473.6220828
ADR1D-0069,train,conservative,0.394418410031,243.420752401,9121.17255178,0.0786068820307,3.90799822547,0,0,-1.10453942982,0.591954357844,,0.142857142857,1.01964982638,5156.5792476,1556.5792476,12356.5792476,0.999696580111,5774.9624367,2781.41435248,1854.92369584,5753.38581894,9756.79428978,0.183673469388,0.984350086616,8756.5792476,1556.5792476,15956.5792476,0.992789174161,7715.35541266,3185.60626384,3394.2937757,7686.28435981,12060.3488278,0.204081632653,0.956593782274,10556.5792476,3356.5792476,19556.5792476,0.98123586879,9608.90312832,3499.2206636,4930.53728655,9505.50617877,14312.3735149,0.244897959184,0.942371026304,12356.5792476,3356.5792476,23156.5792476,1.00769462771,12153.9550392,3892.11832834,7070.85917635,11981.1252237,17466.2643359,0.265306122449,0.846688642984,14156.5792476,5156.5792476,26756.5792476,0.989955766337,14606.8755989,4267.29011214,9078.99372932,14365.176909,20506.7398056,0.285714285714,0.782660628042,17756.5792476,6956.5792476,30356.5792476,0.996799648482,17198.1352256,4619.51835696,11214.3434299,16919.9101799,23572.3289227
ADR1D-0070,train,conservative,1.58223090599,1383.63846679,4345.16095358,0.343533870175,6.81345115183,0,0,-0.46403043792,0.833367146647,,0.0612244897959,1.02621429321,2216.36153321,416.36153321,4016.36153321,1.17385978527,2352.37531848,1431.1304269,-103.153136579,2405.57004206,4807.12877624,0.0816326530612,0.989622501028,2216.36153321,416.36153321,5816.36153321,0.861249918338,2983.34369471,1098.13355118,912.608378811,3016.56565739,5088.52851456,0.0612244897959,1.02239115478,2216.36153321,2216.36153321,5816.36153321,0.916197345559,3332.6323734,1138.99276651,1195.1290163,3271.21811283,5422.77239969,0.0612244897959,0.953801348303,4016.36153321,2216.36153321,5816.36153321,1.03492438267,3930.66305853,1412.68562105,1497.7221718,3896.45260346,6354.54801377,0.0816326530612,1.00754551285,4016.36153321,2216.36153321,7616.36153321,1.0373792737,4469.39939435,1386.81346449,2269.06146396,4539.9159434,6834.2124859,0.0816326530612,1.01224768098,5816.36153321,2216.36153321,7616.36153321,0.935131141323,5140.41952973,1323.35739572,2854.58889902,5110.36895037,7325.0898576
ADR1D-0071,validation,conservative,3.32409245717,1938.28987616,2332.81697983,0.114779751255,3.34993490456,0,0,-0.94013472077,0.525036367973,,0.0612244897959,0.894725702567,1661.71012384,1661.71012384,5261.71012384,0.877206128702,2072.03770724,816.837302561,319.137768083,2050.91889086,3698.00063556,0.0816326530612,0.77607991194,3461.71012384,1661.71012384,7061.71012384,1.01957612056,3289.70661802,1226.31391726,1224.22540472,3217.01611349,5182.87553144,0.122448979592,0.560428468315,3461.71012384,1661.71012384,10661.7101238,0.993603328925,4671.15429541,1453.33941548,2342.49066483,4556.91700134,6904.09329816,0.122448979592,0.566865872336,5261.71012384,3461.71012384,12461.7101238,1.02120310663,6325.51825001,1729.26419508,3842.75489437,6195.47010465,8834.68192279,0.163265306122,0.463374538872,7061.71012384,3461.71012384,16061.7101238,0.96190465809,8114.23105497,2015.24246534,5428.92605497,7956.08345137,11085.4647588,0.163265306122,0.451910082423,8861.71012384,5261.71012384,17861.7101238,1.00119511306,9879.96518027,2172.52198435,7081.80935705,9725.10339726,13090.4752751
ADR1D-0072,train,conservative,0.700608771288,501.766866234,6252.07779718,0.240109045037,4.58104102615,0,0,-0.619591479528,0.660964181178,,0.0816326530612,0.994851452373,1298.23313377,1298.23313377,6698.23313377,0.953547755748,3469.86307281,1777.83271353,696.734626233,3404.19162432,6274.28963932,0.0816326530612,0.990637451788,3098.23313377,1298.23313377,6698.23313377,1.06059219986,4135.17097301,1960.96887699,1222.56825207,4165.72039284,7127.03159181,0.102040816327,1.05132756617,3098.23313377,1298.23313377,8498.23313377,0.962051559675,4720.15952228,1843.55693782,1873.10072811,4712.66068096,7610.53169248,0.102040816327,1.00582877664,6698.23313377,3098.23313377,10298.2331338,0.992761749933,5677.21014237,1909.4396649,2798.21834435,5649.89454782,8474.09874022,0.102040816327,1.01492027252,6698.23313377,3098.23313377,10298.2331338,1.01052464669,6429.08360032,1946.73150527,3484.19857954,6447.15231023,9415.26766859,0.122448979592,1.0154154829,6698.23313377,3098.23313377,12098.2331338,0.998801097149,7298.27395695,1964.14871378,4326.96941296,7273.35921398,10176.1695246
ADR1D-0073,train,conservative,0.429022956344,1697.27717676,4587.5555412,0.102090589767,16.0267556165,0,0,-0.991014287302,1.20484561465,,0.122448979592,0.915126481521,3702.72282324,102.72282324,9102.72282324,0.889213465969,3211.57029987,1684.94264452,731.813553928,3050.14003421,5508.13324486,0.142857142857,0.85502495704,3702.72282324,1902.72282324,12702.7228232,0.978952936074,4545.68213359,2370.49055385,1578.39215862,4220.53233318,7944.36936907,0.163265306122,0.753185354335,5502.72282324,1902.72282324,14502.7228232,0.963130381248,5762.72394393,2763.64866773,2264.94842997,5392.37334185,9842.12242039,0.224489795918,0.577067044066,5502.72282324,1902.72282324,21702.7228232,0.971042759521,7816.30305777,3769.28373962,3554.57930496,7110.18859382,13220.9502946,0.224489795918,0.484523602927,7302.72282324,3702.72282324,21702.7228232,0.950580824821,9638.9482228,4092.93042168,4720.05327851,8926.63554068,15736.7164793,0.265306122449,0.447520860268,9102.72282324,3702.72282324,25302.7228232,0.983924950619,11561.2624919,4695.75394242,6024.35146988,10745.3755143,18368.6912305
ADR1D-0074,test,conservative,0.399778535177,1639.45539758,7692.26474104,0.290808443254,4.44761644851,0,0,-0.536392988441,0.648127327702,,0.102040816327,1.06863601432,7360.54460242,160.54460242,7360.54460242,0.956746526726,4611.07271178,2143.53272344,1319.3780925,4673.41575894,7783.17242424,0.102040816327,1.0097639396,7360.54460242,1960.54460242,9160.54460242,0.934047718314,4745.27914996,2061.22740655,1646.26776084,4746.41650093,7885.31044035,0.102040816327,0.978744153419,5560.54460242,1960.54460242,9160.54460242,0.981097018788,5017.03922378,2282.12130371,1735.9042523,4959.54718066,8466.21099086,0.102040816327,1.03371883531,3760.54460242,1960.54460242,9160.54460242,1.03483096828,5953.32360907,2324.89641266,2493.8089457,5984.20610419,9266.25670368,0.122448979592,1.00093365251,5560.54460242,1960.54460242,10960.5446024,0.972873048212,6587.13078959,2197.92127699,3343.76262207,6558.39737228,9916.88420544,0.102040816327,1.02065459759,9160.54460242,3760.54460242,10960.5446024,1.00835059112,7256.26005959,2319.33334145,3916.6759081,7260.71213412,10637.0488666
ADR1D-0075,train,conservative,0.893623519602,927.721973718,9880.96253973,0.175135935136,5.92650364112,0,0,-0.756624734384,0.772798555559,,0.142857142857,1.02890173963,9872.27802628,872.278026282,11672.2780263,1.0615932631,5551.25049365,3059.56036014,1215.32350501,5557.99324394,9802.48890696,0.163265306122,1.0007626687,9872.27802628,872.278026282,13472.2780263,0.972848654785,6383.78303773,2922.45964475,2199.30370278,6422.03291826,10529.8561815,0.183673469388,1.02436802617,6272.27802628,872.278026282,15272.2780263,1.00827291158,7221.31991607,3000.62355027,3017.34600168,7184.91737529,11432.7700257,0.163265306122,1.02891754765,8072.27802628,2672.27802628,15272.2780263,1.01398775733,8316.0539459,3062.91334024,3989.73959435,8303.41514988,12659.7582918,0.183673469388,1.00099166276,11672.2780263,2672.27802628,17072.2780263,0.984329333546,9503.71731513,3115.23308725,5107.96700673,9508.36963278,13837.9391264,0.183673469388,1.00339790325,11672.2780263,4472.27802628,18872.2780263,0.993870980634,10608.2759186,3180.57716594,6253.41478278,10603.2164284,14991.0964339
ADR1D-0076,train,decay_only,3.48479571251,3251.08375424,2122.0208403,0.305483701725,5.90744859588,1.80791589701e-05,1,-0.515011955437,0.771399951274,-4.74282177647,0.0408163265306,0.966913615514,2148.91624576,348.91624576,2148.91624576,1.40092823494,1402.73798372,886.757505146,-582.658562886,1402.73798372,3334.01148847,0.0612244897959,0.97852163835,2148.91624576,348.91624576,3948.91624576,0.85422845865,2134.70334982,302.628204173,679.693098721,2134.55664562,3601.0043058,0.0408163265306,0.988319511849,2148.91624576,2148.91624576,3948.91624576,0.92281613368,2313.69110265,519.079944649,745.191952949,2313.69110265,3753.69110265,0.0612244897959,0.675206055676,2148.91624576,2148.91624576,5748.91624576,1.03913883927,2962.6264725,907.465053893,1002.07219848,2959.42915431,4959.78958009,0.0612244897959,0.814812222294,3948.91624576,2148.91624576,5748.91624576,0.906963030775,3693.02646336,839.902776186,2167.72884978,3680.15605869,5410.86924646,0.0816326530612,0.788797890841,3948.91624576,2148.91624576,7548.91624576,0.909716942876,4366.9638156,841.702078722,2585.24288849,4370.61191607,6111.24592037
ADR1D-0077,train,decay_only,0.389673122357,2828.87977083,5208.43088147,0.255218447683,1.36468778998,4.53433167832e-07,1,-0.593087937171,0.135033305884,-6.34348671518,0.0612244897959,0.956664368749,771.12022917,771.12022917,4371.12022917,0.985246545896,2560.89127403,1468.31964455,43.9287716719,2555.85575095,5079.83098892,0.0816326530612,1.03528604631,2571.12022917,771.12022917,6171.12022917,0.919374567757,3831.98829774,1500.95088435,1380.23293182,3780.46979572,6144.50201499,0.0612244897959,1.0267753918,2571.12022917,2571.12022917,6171.12022917,1.033526003,4353.79397435,1480.98999397,1819.65504873,4345.11613354,6892.34099905,0.0816326530612,0.975142299173,6171.12022917,2571.12022917,7971.12022917,0.965494069907,4620.09326849,1547.87704122,2070.72038987,4645.55799604,7185.25229693,0.0816326530612,0.989771981303,6171.12022917,2571.12022917,7971.12022917,1.00885613064,6050.75680918,1514.70414271,3497.12734106,6039.13592022,8593.28942458,0.0816326530612,0.986875367105,6171.12022917,4371.12022917,9771.12022917,1.00607566921,6310.10426563,1536.3589923,3754.78315627,6312.46940377,8885.86560369
ADR1D-0078,train,decay_only,2.66128067819,2722.40000984,4292.4166289,0.299464327423,16.1705963217,1.01872777151e-07,1,-0.523654903913,1.20872603564,-6.99194185439,0.0816326530612,1.01974938012,2677.59999016,877.59999016,6277.59999016,1.06794951991,2391.74355407,1371.28590886,24.4741019665,2306.78244114,4653.09442121,0.0816326530612,1.01404536711,4477.59999016,877.59999016,6277.59999016,1.12588277639,2989.71312797,1448.1103173,602.608480477,3056.61094394,5435.55935579,0.102040816327,0.990675571914,4477.59999016,877.59999016,8077.59999016,0.975385946839,3490.09460835,1434.98398192,1173.78855939,3514.20796615,5812.81555593,0.102040816327,0.99203301623,4477.59999016,877.59999016,8077.59999016,0.981021519563,4159.61497939,1434.1264152,1764.5479962,4069.68763282,6410.28030592,0.102040816327,0.928793838969,4477.59999016,2677.59999016,9877.59999016,0.99634250041,4818.17624104,1583.0304264,2367.5962649,4801.19868235,7398.87275231,0.122448979592,0.94089347976,6277.59999016,2677.59999016,11677.5999902,1.00218068616,5462.9516735,1639.99733004,2968.83775137,5438.80715611,7884.92411282
